filename,Classes,Labels,BM,baseline,baseline_60640,lora_97286,baseline_97286,lora_44971,baseline_97286_1,baseline_44971,lora_44971_1,lora_44971_2,lora_44971_3,Q_lora_87884,lora_13545,lora_74843,lora_96996,baseline_46636,baseline_39021,lora_28050,Q_lora_46984,lora_plus_47330
2217964.jpg,747-100,10,98.0,2.0,0.0,0.0,27.0,2.0,27.0,16.0,16.0,3.0,3.0,0.0,0.0,3.0,14.0,20.0,20.0,24.0,16.0,87.0
1821602.jpg,747-100,10,13.0,0.0,0.0,0.0,19.0,0.0,19.0,28.0,28.0,7.0,7.0,0.0,1.0,33.0,2.0,11.0,11.0,5.0,11.0,21.0
0136486.jpg,747-100,10,21.0,0.0,1.0,0.0,19.0,0.0,19.0,28.0,28.0,6.0,6.0,2.0,0.0,16.0,10.0,25.0,25.0,29.0,13.0,55.0
0338531.jpg,747-100,10,85.0,0.0,0.0,0.0,16.0,0.0,16.0,12.0,12.0,19.0,19.0,0.0,0.0,33.0,10.0,11.0,11.0,16.0,10.0,52.0
1626629.jpg,747-100,10,85.0,0.0,0.0,0.0,29.0,0.0,29.0,21.0,21.0,24.0,24.0,0.0,0.0,33.0,13.0,12.0,17.0,13.0,13.0,11.0
1415611.jpg,747-100,10,84.0,0.0,0.0,2.0,24.0,2.0,24.0,26.0,26.0,29.0,29.0,0.0,1.0,12.0,10.0,11.0,11.0,11.0,12.0,11.0
1013534.jpg,747-100,10,52.0,0.0,0.0,0.0,11.0,0.0,11.0,26.0,26.0,5.0,5.0,0.0,0.0,33.0,10.0,11.0,11.0,10.0,10.0,11.0
0851311.jpg,747-100,10,85.0,0.0,0.0,0.0,19.0,0.0,19.0,14.0,14.0,24.0,24.0,0.0,2.0,33.0,10.0,11.0,11.0,11.0,11.0,10.0
1041645.jpg,747-100,10,55.0,0.0,0.0,2.0,24.0,0.0,24.0,6.0,6.0,25.0,25.0,0.0,0.0,96.0,10.0,11.0,11.0,11.0,11.0,12.0
0814397.jpg,747-100,10,84.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,6.0,26.0,26.0,0.0,0.0,10.0,84.0,10.0,10.0,10.0,10.0,0.0
1292533.jpg,747-100,10,85.0,0.0,0.0,0.0,11.0,0.0,11.0,16.0,16.0,25.0,25.0,0.0,0.0,33.0,83.0,11.0,11.0,11.0,10.0,11.0
1009765.jpg,747-100,10,29.0,0.0,0.0,0.0,11.0,0.0,11.0,17.0,17.0,23.0,23.0,0.0,0.0,33.0,10.0,11.0,11.0,11.0,10.0,19.0
0705084.jpg,747-100,10,12.0,0.0,0.0,0.0,19.0,0.0,19.0,23.0,23.0,6.0,6.0,0.0,0.0,33.0,12.0,11.0,11.0,11.0,12.0,11.0
0062223.jpg,747-100,10,85.0,0.0,0.0,0.0,19.0,0.0,19.0,26.0,26.0,12.0,12.0,0.0,0.0,29.0,10.0,10.0,10.0,10.0,10.0,10.0
1427673.jpg,747-100,10,98.0,0.0,0.0,2.0,9.0,1.0,9.0,25.0,25.0,22.0,22.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
0127505.jpg,747-100,10,99.0,0.0,0.0,0.0,25.0,0.0,25.0,21.0,21.0,28.0,28.0,0.0,0.0,17.0,13.0,5.0,3.0,22.0,52.0,52.0
0149352.jpg,747-100,10,63.0,0.0,0.0,2.0,24.0,1.0,24.0,24.0,24.0,6.0,6.0,0.0,0.0,52.0,84.0,11.0,11.0,11.0,11.0,10.0
0188405.jpg,747-100,10,13.0,0.0,0.0,2.0,28.0,2.0,28.0,26.0,26.0,23.0,23.0,0.0,1.0,12.0,84.0,10.0,11.0,11.0,71.0,52.0
2162684.jpg,747-100,10,99.0,0.0,0.0,2.0,24.0,2.0,24.0,24.0,24.0,28.0,28.0,0.0,0.0,33.0,11.0,10.0,10.0,11.0,11.0,11.0
0540389.jpg,747-100,10,33.0,0.0,0.0,0.0,24.0,0.0,24.0,25.0,25.0,25.0,25.0,0.0,0.0,33.0,22.0,20.0,33.0,22.0,33.0,52.0
0485231.jpg,747-100,10,54.0,1.0,1.0,1.0,12.0,1.0,12.0,19.0,19.0,28.0,28.0,0.0,0.0,96.0,54.0,16.0,16.0,84.0,54.0,54.0
0980549.jpg,747-100,10,99.0,0.0,0.0,0.0,13.0,0.0,13.0,26.0,26.0,15.0,15.0,0.0,0.0,33.0,13.0,5.0,64.0,7.0,13.0,4.0
0641196.jpg,747-100,10,54.0,2.0,2.0,2.0,24.0,0.0,24.0,14.0,14.0,6.0,6.0,0.0,0.0,54.0,10.0,83.0,83.0,11.0,0.0,12.0
0901513.jpg,747-100,10,13.0,0.0,0.0,0.0,11.0,0.0,11.0,19.0,19.0,3.0,3.0,0.0,0.0,33.0,10.0,11.0,11.0,10.0,12.0,19.0
0677586.jpg,747-100,10,32.0,0.0,0.0,0.0,11.0,0.0,11.0,15.0,15.0,21.0,21.0,0.0,0.0,12.0,29.0,10.0,10.0,17.0,10.0,55.0
0155579.jpg,747-100,10,55.0,1.0,0.0,2.0,15.0,1.0,15.0,14.0,14.0,23.0,23.0,0.0,0.0,96.0,77.0,11.0,55.0,12.0,12.0,0.0
0396525.jpg,747-100,10,6.0,0.0,0.0,0.0,19.0,0.0,19.0,5.0,5.0,20.0,20.0,0.0,0.0,28.0,27.0,12.0,12.0,16.0,11.0,88.0
0598112.jpg,747-100,10,84.0,0.0,0.0,2.0,11.0,0.0,11.0,6.0,6.0,25.0,25.0,0.0,0.0,82.0,10.0,10.0,10.0,91.0,10.0,10.0
0783900.jpg,747-100,10,98.0,0.0,0.0,0.0,27.0,2.0,27.0,11.0,11.0,23.0,23.0,2.0,2.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0
1231746.jpg,747-100,10,13.0,0.0,0.0,0.0,19.0,0.0,19.0,6.0,6.0,21.0,21.0,1.0,1.0,33.0,5.0,11.0,11.0,23.0,11.0,2.0
2167150.jpg,747-100,10,99.0,0.0,0.0,2.0,24.0,0.0,24.0,24.0,24.0,26.0,26.0,0.0,0.0,33.0,36.0,10.0,10.0,10.0,10.0,11.0
0104828.jpg,747-100,10,13.0,0.0,0.0,0.0,15.0,0.0,15.0,6.0,6.0,6.0,6.0,0.0,1.0,12.0,54.0,11.0,11.0,11.0,54.0,5.0
0733462.jpg,747-100,10,55.0,0.0,0.0,0.0,11.0,0.0,11.0,6.0,6.0,19.0,19.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,52.0
0618964.jpg,747-200,11,98.0,0.0,0.0,0.0,22.0,0.0,22.0,28.0,28.0,17.0,17.0,0.0,1.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0
2226313.jpg,747-200,11,99.0,1.0,1.0,2.0,13.0,1.0,13.0,29.0,29.0,28.0,28.0,0.0,0.0,33.0,23.0,55.0,55.0,12.0,16.0,11.0
1237674.jpg,747-200,11,98.0,0.0,0.0,0.0,21.0,0.0,21.0,18.0,18.0,21.0,21.0,0.0,0.0,33.0,13.0,12.0,12.0,13.0,12.0,21.0
1707900.jpg,747-200,11,99.0,0.0,0.0,0.0,19.0,0.0,19.0,27.0,27.0,25.0,25.0,0.0,0.0,33.0,10.0,30.0,30.0,10.0,10.0,19.0
1320257.jpg,747-200,11,55.0,1.0,1.0,1.0,8.0,0.0,8.0,13.0,13.0,14.0,14.0,0.0,0.0,84.0,21.0,21.0,21.0,55.0,0.0,52.0
0687392.jpg,747-200,11,98.0,2.0,0.0,0.0,19.0,1.0,19.0,24.0,24.0,18.0,18.0,0.0,0.0,12.0,0.0,84.0,84.0,52.0,10.0,55.0
0869743.jpg,747-200,11,86.0,0.0,2.0,1.0,24.0,0.0,24.0,25.0,25.0,18.0,18.0,0.0,0.0,54.0,0.0,0.0,0.0,54.0,0.0,52.0
1645747.jpg,747-200,11,98.0,0.0,0.0,0.0,18.0,0.0,18.0,21.0,21.0,12.0,12.0,0.0,0.0,12.0,11.0,11.0,11.0,11.0,13.0,11.0
1340195.jpg,747-200,11,84.0,0.0,0.0,2.0,24.0,0.0,24.0,6.0,6.0,26.0,26.0,0.0,0.0,54.0,10.0,84.0,10.0,11.0,11.0,33.0
1292378.jpg,747-200,11,85.0,0.0,0.0,0.0,15.0,0.0,15.0,25.0,25.0,27.0,27.0,0.0,0.0,12.0,12.0,12.0,12.0,11.0,12.0,11.0
0836147.jpg,747-200,11,13.0,0.0,0.0,0.0,11.0,0.0,11.0,6.0,6.0,20.0,20.0,0.0,1.0,33.0,11.0,11.0,11.0,12.0,11.0,87.0
0812094.jpg,747-200,11,85.0,0.0,0.0,0.0,16.0,0.0,16.0,28.0,28.0,13.0,13.0,0.0,0.0,33.0,11.0,11.0,11.0,11.0,11.0,11.0
0540023.jpg,747-200,11,99.0,1.0,2.0,0.0,23.0,0.0,23.0,13.0,13.0,21.0,21.0,0.0,0.0,24.0,7.0,2.0,2.0,23.0,2.0,14.0
0115565.jpg,747-200,11,85.0,0.0,1.0,0.0,19.0,0.0,19.0,28.0,28.0,28.0,28.0,0.0,0.0,33.0,21.0,16.0,21.0,13.0,21.0,33.0
0636590.jpg,747-200,11,13.0,0.0,0.0,0.0,29.0,0.0,29.0,8.0,8.0,13.0,13.0,0.0,1.0,33.0,10.0,12.0,12.0,11.0,12.0,19.0
0989831.jpg,747-200,11,13.0,0.0,0.0,2.0,19.0,0.0,19.0,6.0,6.0,3.0,3.0,0.0,2.0,33.0,10.0,10.0,10.0,10.0,10.0,52.0
1739526.jpg,747-200,11,98.0,0.0,0.0,0.0,29.0,0.0,29.0,24.0,24.0,6.0,6.0,0.0,1.0,33.0,11.0,20.0,20.0,13.0,13.0,11.0
1402021.jpg,747-200,11,13.0,0.0,1.0,0.0,19.0,0.0,19.0,27.0,27.0,28.0,28.0,0.0,0.0,33.0,13.0,12.0,12.0,13.0,13.0,19.0
1627935.jpg,747-200,11,98.0,0.0,2.0,0.0,21.0,0.0,21.0,12.0,12.0,21.0,21.0,0.0,0.0,10.0,12.0,12.0,12.0,12.0,89.0,96.0
0064890.jpg,747-200,11,33.0,1.0,0.0,0.0,17.0,0.0,17.0,28.0,28.0,29.0,29.0,0.0,0.0,33.0,12.0,33.0,33.0,12.0,12.0,19.0
1513616.jpg,747-200,11,52.0,0.0,0.0,0.0,20.0,0.0,20.0,27.0,27.0,29.0,29.0,0.0,0.0,33.0,10.0,13.0,13.0,10.0,12.0,19.0
0702839.jpg,747-200,11,99.0,0.0,2.0,0.0,16.0,0.0,16.0,22.0,22.0,28.0,28.0,0.0,0.0,12.0,13.0,99.0,99.0,13.0,55.0,11.0
1519194.jpg,747-200,11,13.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,13.0,24.0,24.0,0.0,0.0,12.0,11.0,13.0,13.0,0.0,12.0,21.0
1624193.jpg,747-200,11,13.0,0.0,0.0,0.0,22.0,0.0,22.0,25.0,25.0,19.0,19.0,0.0,2.0,12.0,12.0,11.0,11.0,12.0,11.0,11.0
1116410.jpg,747-200,11,52.0,0.0,0.0,0.0,18.0,0.0,18.0,20.0,20.0,27.0,27.0,0.0,0.0,33.0,13.0,10.0,10.0,13.0,33.0,21.0
0964344.jpg,747-200,11,99.0,0.0,0.0,0.0,20.0,0.0,20.0,28.0,28.0,25.0,25.0,0.0,0.0,33.0,13.0,11.0,11.0,13.0,11.0,11.0
0396535.jpg,747-200,11,52.0,0.0,0.0,0.0,22.0,0.0,22.0,28.0,28.0,20.0,20.0,0.0,0.0,12.0,11.0,52.0,52.0,13.0,11.0,12.0
1351594.jpg,747-200,11,20.0,0.0,0.0,0.0,22.0,0.0,22.0,20.0,20.0,14.0,14.0,0.0,0.0,33.0,11.0,11.0,11.0,13.0,13.0,10.0
0885277.jpg,747-200,11,29.0,0.0,0.0,0.0,19.0,0.0,19.0,21.0,21.0,27.0,27.0,0.0,0.0,33.0,16.0,11.0,11.0,11.0,21.0,11.0
0065286.jpg,747-200,11,98.0,0.0,0.0,2.0,26.0,0.0,26.0,10.0,10.0,28.0,28.0,0.0,0.0,43.0,59.0,29.0,29.0,29.0,12.0,43.0
1896036.jpg,747-200,11,55.0,0.0,0.0,0.0,9.0,0.0,9.0,24.0,24.0,17.0,17.0,0.0,0.0,12.0,11.0,11.0,29.0,11.0,11.0,52.0
0725997.jpg,747-200,11,55.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,26.0,23.0,23.0,0.0,0.0,33.0,12.0,10.0,10.0,10.0,12.0,33.0
0482823.jpg,747-200,11,55.0,0.0,0.0,0.0,12.0,1.0,12.0,14.0,14.0,6.0,6.0,0.0,0.0,10.0,31.0,12.0,12.0,29.0,21.0,54.0
0939547.jpg,747-200,11,13.0,0.0,0.0,0.0,19.0,0.0,19.0,28.0,28.0,27.0,27.0,0.0,0.0,33.0,13.0,12.0,12.0,13.0,13.0,11.0
0143388.jpg,747-300,12,29.0,0.0,0.0,0.0,25.0,0.0,25.0,27.0,27.0,24.0,24.0,0.0,0.0,19.0,55.0,11.0,11.0,30.0,13.0,55.0
0183641.jpg,747-300,12,84.0,1.0,1.0,0.0,24.0,0.0,24.0,21.0,21.0,19.0,19.0,0.0,0.0,24.0,3.0,21.0,84.0,3.0,3.0,52.0
0487369.jpg,747-300,12,98.0,0.0,0.0,0.0,22.0,1.0,22.0,21.0,21.0,26.0,26.0,0.0,0.0,33.0,22.0,10.0,10.0,11.0,12.0,33.0
1161004.jpg,747-300,12,13.0,0.0,0.0,0.0,19.0,0.0,19.0,15.0,15.0,28.0,28.0,0.0,0.0,12.0,13.0,13.0,13.0,64.0,13.0,33.0
0894166.jpg,747-300,12,85.0,0.0,0.0,0.0,29.0,0.0,29.0,27.0,27.0,28.0,28.0,0.0,0.0,33.0,10.0,10.0,13.0,10.0,13.0,11.0
1137626.jpg,747-300,12,99.0,0.0,0.0,0.0,18.0,0.0,18.0,7.0,7.0,28.0,28.0,0.0,0.0,33.0,16.0,22.0,22.0,24.0,23.0,5.0
1409250.jpg,747-300,12,29.0,0.0,0.0,0.0,22.0,0.0,22.0,25.0,25.0,28.0,28.0,0.0,0.0,33.0,11.0,11.0,11.0,11.0,33.0,33.0
0727357.jpg,747-300,12,99.0,0.0,0.0,0.0,19.0,0.0,19.0,28.0,28.0,28.0,28.0,0.0,0.0,33.0,12.0,12.0,12.0,12.0,12.0,21.0
0426810.jpg,747-300,12,98.0,2.0,2.0,0.0,29.0,0.0,29.0,18.0,18.0,28.0,28.0,1.0,0.0,33.0,10.0,13.0,13.0,11.0,31.0,29.0
0946798.jpg,747-300,12,99.0,0.0,0.0,0.0,15.0,0.0,15.0,15.0,15.0,7.0,7.0,0.0,0.0,33.0,16.0,20.0,21.0,21.0,16.0,33.0
0693511.jpg,747-300,12,85.0,2.0,0.0,0.0,21.0,0.0,21.0,28.0,28.0,27.0,27.0,0.0,0.0,16.0,85.0,85.0,85.0,16.0,17.0,52.0
1469918.jpg,747-300,12,29.0,0.0,0.0,0.0,19.0,0.0,19.0,28.0,28.0,13.0,13.0,0.0,1.0,33.0,11.0,11.0,11.0,11.0,33.0,11.0
0751008.jpg,747-300,12,13.0,1.0,0.0,0.0,21.0,0.0,21.0,7.0,7.0,18.0,18.0,0.0,0.0,33.0,12.0,12.0,12.0,12.0,12.0,21.0
1329664.jpg,747-300,12,85.0,0.0,0.0,0.0,19.0,0.0,19.0,21.0,21.0,28.0,28.0,0.0,0.0,33.0,16.0,11.0,6.0,22.0,16.0,19.0
0880576.jpg,747-300,12,99.0,0.0,0.0,0.0,19.0,0.0,19.0,22.0,22.0,27.0,27.0,0.0,0.0,33.0,10.0,10.0,10.0,10.0,10.0,12.0
1663953.jpg,747-300,12,99.0,0.0,0.0,0.0,11.0,0.0,11.0,14.0,14.0,4.0,4.0,0.0,0.0,33.0,12.0,12.0,12.0,10.0,13.0,19.0
0181737.jpg,747-300,12,19.0,0.0,0.0,0.0,17.0,0.0,17.0,25.0,25.0,23.0,23.0,0.0,0.0,33.0,12.0,12.0,13.0,12.0,12.0,12.0
0894385.jpg,747-300,12,13.0,0.0,0.0,0.0,11.0,0.0,11.0,13.0,13.0,28.0,28.0,0.0,0.0,33.0,12.0,11.0,11.0,12.0,11.0,11.0
0063295.jpg,747-300,12,33.0,0.0,1.0,0.0,17.0,0.0,17.0,28.0,28.0,23.0,23.0,0.0,0.0,33.0,13.0,22.0,22.0,13.0,21.0,33.0
0959346.jpg,747-300,12,13.0,0.0,0.0,0.0,21.0,0.0,21.0,14.0,14.0,19.0,19.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0
1106454.jpg,747-300,12,99.0,0.0,0.0,0.0,21.0,0.0,21.0,19.0,19.0,28.0,28.0,0.0,0.0,12.0,13.0,11.0,11.0,13.0,11.0,22.0
0066420.jpg,747-300,12,55.0,1.0,0.0,0.0,19.0,1.0,19.0,13.0,13.0,28.0,28.0,0.0,0.0,11.0,11.0,55.0,55.0,22.0,11.0,22.0
1145204.jpg,747-300,12,99.0,0.0,0.0,0.0,19.0,0.0,19.0,6.0,6.0,21.0,21.0,1.0,1.0,33.0,12.0,12.0,12.0,13.0,12.0,21.0
1305520.jpg,747-300,12,13.0,0.0,0.0,0.0,11.0,0.0,11.0,28.0,28.0,24.0,24.0,1.0,0.0,33.0,12.0,12.0,12.0,12.0,12.0,11.0
0064924.jpg,747-300,12,99.0,0.0,2.0,0.0,17.0,0.0,17.0,23.0,23.0,25.0,25.0,0.0,0.0,30.0,85.0,25.0,25.0,55.0,55.0,0.0
1864991.jpg,747-300,12,13.0,1.0,0.0,0.0,29.0,0.0,29.0,28.0,28.0,25.0,25.0,0.0,0.0,33.0,12.0,33.0,33.0,12.0,11.0,33.0
0948344.jpg,747-300,12,99.0,0.0,0.0,0.0,19.0,0.0,19.0,25.0,25.0,21.0,21.0,0.0,1.0,33.0,16.0,6.0,6.0,16.0,16.0,21.0
1149068.jpg,747-300,12,6.0,0.0,0.0,0.0,17.0,0.0,17.0,27.0,27.0,18.0,18.0,0.0,0.0,33.0,33.0,12.0,16.0,16.0,13.0,19.0
1619901.jpg,747-300,12,85.0,0.0,0.0,0.0,19.0,0.0,19.0,28.0,28.0,28.0,28.0,0.0,0.0,33.0,11.0,12.0,12.0,11.0,12.0,11.0
1124247.jpg,747-300,12,13.0,0.0,0.0,0.0,17.0,0.0,17.0,25.0,25.0,26.0,26.0,0.0,0.0,33.0,12.0,11.0,11.0,12.0,12.0,11.0
1647303.jpg,747-300,12,99.0,0.0,0.0,0.0,11.0,0.0,11.0,29.0,29.0,28.0,28.0,0.0,0.0,33.0,11.0,10.0,10.0,12.0,12.0,19.0
1836113.jpg,747-300,12,99.0,0.0,0.0,0.0,19.0,0.0,19.0,22.0,22.0,28.0,28.0,0.0,0.0,33.0,27.0,13.0,13.0,13.0,13.0,22.0
0181726.jpg,747-300,12,55.0,0.0,0.0,0.0,21.0,0.0,21.0,28.0,28.0,7.0,7.0,0.0,0.0,33.0,13.0,11.0,11.0,33.0,12.0,11.0
1922915.jpg,747-400,13,13.0,0.0,0.0,0.0,11.0,0.0,11.0,27.0,27.0,20.0,20.0,0.0,0.0,33.0,12.0,12.0,12.0,11.0,12.0,21.0
1572354.jpg,747-400,13,85.0,0.0,0.0,0.0,21.0,1.0,21.0,5.0,5.0,15.0,15.0,0.0,0.0,12.0,21.0,17.0,17.0,19.0,11.0,32.0
1375148.jpg,747-400,13,20.0,0.0,0.0,0.0,19.0,2.0,19.0,22.0,22.0,20.0,20.0,0.0,0.0,33.0,12.0,12.0,12.0,11.0,12.0,52.0
1244348.jpg,747-400,13,85.0,0.0,0.0,0.0,2.0,0.0,2.0,28.0,28.0,14.0,14.0,0.0,0.0,33.0,12.0,12.0,11.0,13.0,12.0,21.0
2233262.jpg,747-400,13,13.0,0.0,0.0,0.0,22.0,0.0,22.0,28.0,28.0,28.0,28.0,0.0,0.0,33.0,12.0,13.0,13.0,12.0,12.0,52.0
0946093.jpg,747-400,13,99.0,0.0,0.0,0.0,20.0,0.0,20.0,15.0,15.0,20.0,20.0,0.0,1.0,33.0,13.0,13.0,13.0,10.0,13.0,33.0
1527503.jpg,747-400,13,99.0,0.0,0.0,0.0,16.0,0.0,16.0,21.0,21.0,18.0,18.0,0.0,0.0,33.0,12.0,4.0,4.0,30.0,12.0,21.0
0062769.jpg,747-400,13,85.0,0.0,0.0,0.0,22.0,0.0,22.0,28.0,28.0,16.0,16.0,0.0,0.0,33.0,13.0,11.0,11.0,11.0,12.0,10.0
0929568.jpg,747-400,13,99.0,0.0,0.0,0.0,13.0,0.0,13.0,23.0,23.0,25.0,25.0,0.0,0.0,33.0,0.0,10.0,10.0,22.0,10.0,10.0
0458628.jpg,747-400,13,33.0,0.0,1.0,0.0,29.0,1.0,29.0,6.0,6.0,28.0,28.0,0.0,0.0,33.0,13.0,13.0,13.0,13.0,12.0,31.0
1860132.jpg,747-400,13,13.0,0.0,0.0,0.0,29.0,0.0,29.0,28.0,28.0,28.0,28.0,0.0,0.0,33.0,13.0,13.0,13.0,12.0,12.0,19.0
1663372.jpg,747-400,13,98.0,0.0,0.0,0.0,11.0,0.0,11.0,28.0,28.0,27.0,27.0,0.0,0.0,33.0,12.0,12.0,12.0,11.0,13.0,12.0
1336043.jpg,747-400,13,13.0,0.0,0.0,0.0,29.0,0.0,29.0,28.0,28.0,21.0,21.0,0.0,0.0,33.0,11.0,11.0,11.0,11.0,13.0,11.0
0688083.jpg,747-400,13,99.0,0.0,0.0,0.0,11.0,0.0,11.0,27.0,27.0,5.0,5.0,0.0,0.0,33.0,29.0,8.0,8.0,30.0,12.0,21.0
0989281.jpg,747-400,13,83.0,2.0,2.0,0.0,22.0,0.0,22.0,18.0,18.0,20.0,20.0,0.0,0.0,33.0,11.0,83.0,83.0,12.0,12.0,19.0
0062672.jpg,747-400,13,22.0,0.0,0.0,0.0,15.0,0.0,15.0,18.0,18.0,21.0,21.0,0.0,0.0,12.0,13.0,22.0,22.0,10.0,52.0,11.0
2102584.jpg,747-400,13,13.0,0.0,0.0,0.0,15.0,0.0,15.0,20.0,20.0,25.0,25.0,0.0,0.0,33.0,12.0,13.0,13.0,13.0,11.0,52.0
1564952.jpg,747-400,13,12.0,0.0,0.0,0.0,11.0,0.0,11.0,28.0,28.0,27.0,27.0,0.0,0.0,33.0,12.0,12.0,12.0,12.0,13.0,11.0
0894240.jpg,747-400,13,85.0,0.0,0.0,0.0,29.0,0.0,29.0,15.0,15.0,21.0,21.0,0.0,0.0,12.0,12.0,11.0,11.0,12.0,12.0,52.0
1796764.jpg,747-400,13,13.0,1.0,0.0,0.0,17.0,0.0,17.0,19.0,19.0,18.0,18.0,0.0,0.0,33.0,27.0,13.0,13.0,12.0,12.0,52.0
2230119.jpg,747-400,13,85.0,0.0,0.0,0.0,19.0,0.0,19.0,25.0,25.0,24.0,24.0,0.0,0.0,33.0,14.0,31.0,31.0,13.0,13.0,15.0
1450008.jpg,747-400,13,99.0,0.0,0.0,0.0,25.0,1.0,25.0,28.0,28.0,27.0,27.0,0.0,0.0,33.0,27.0,52.0,52.0,10.0,33.0,33.0
1650652.jpg,747-400,13,13.0,0.0,0.0,0.0,11.0,0.0,11.0,28.0,28.0,20.0,20.0,0.0,0.0,33.0,13.0,13.0,13.0,13.0,13.0,19.0
1818227.jpg,747-400,13,13.0,1.0,1.0,0.0,18.0,0.0,18.0,18.0,18.0,28.0,28.0,0.0,0.0,33.0,11.0,13.0,13.0,13.0,20.0,33.0
2094829.jpg,747-400,13,98.0,0.0,0.0,2.0,12.0,0.0,12.0,29.0,29.0,25.0,25.0,0.0,0.0,33.0,11.0,12.0,12.0,33.0,12.0,6.0
1505652.jpg,747-400,13,29.0,1.0,1.0,0.0,26.0,0.0,26.0,20.0,20.0,20.0,20.0,0.0,0.0,33.0,13.0,33.0,33.0,33.0,13.0,19.0
2119978.jpg,747-400,13,13.0,0.0,0.0,0.0,29.0,0.0,29.0,24.0,24.0,12.0,12.0,0.0,0.0,33.0,11.0,11.0,11.0,12.0,11.0,13.0
1237717.jpg,747-400,13,85.0,0.0,0.0,0.0,20.0,0.0,20.0,21.0,21.0,28.0,28.0,0.0,0.0,33.0,11.0,13.0,13.0,13.0,13.0,33.0
0967862.jpg,747-400,13,29.0,0.0,0.0,0.0,13.0,2.0,13.0,12.0,12.0,14.0,14.0,0.0,0.0,33.0,11.0,24.0,24.0,33.0,27.0,0.0
0175817.jpg,747-400,13,52.0,0.0,0.0,0.0,2.0,0.0,2.0,20.0,20.0,26.0,26.0,0.0,0.0,33.0,13.0,12.0,12.0,30.0,19.0,10.0
1623096.jpg,747-400,13,85.0,1.0,0.0,0.0,15.0,1.0,15.0,0.0,0.0,25.0,25.0,0.0,0.0,33.0,13.0,33.0,33.0,33.0,13.0,33.0
1313993.jpg,747-400,13,85.0,0.0,0.0,0.0,21.0,0.0,21.0,28.0,28.0,28.0,28.0,2.0,0.0,33.0,33.0,12.0,12.0,33.0,33.0,19.0
0973263.jpg,747-400,13,33.0,1.0,1.0,0.0,18.0,0.0,18.0,19.0,19.0,25.0,25.0,0.0,0.0,33.0,33.0,33.0,33.0,13.0,33.0,31.0
1160955.jpg,757-200,14,99.0,0.0,0.0,0.0,18.0,0.0,18.0,23.0,23.0,26.0,26.0,0.0,0.0,33.0,14.0,14.0,14.0,14.0,14.0,14.0
0678976.jpg,757-200,14,99.0,0.0,2.0,0.0,12.0,0.0,12.0,19.0,19.0,27.0,27.0,0.0,0.0,33.0,26.0,20.0,20.0,17.0,17.0,55.0
1124487.jpg,757-200,14,99.0,2.0,1.0,0.0,18.0,2.0,18.0,14.0,14.0,25.0,25.0,0.0,0.0,33.0,15.0,88.0,88.0,18.0,65.0,27.0
0973098.jpg,757-200,14,99.0,0.0,1.0,0.0,21.0,0.0,21.0,16.0,16.0,26.0,26.0,0.0,0.0,28.0,40.0,26.0,26.0,14.0,17.0,21.0
1704745.jpg,757-200,14,99.0,0.0,2.0,0.0,24.0,0.0,24.0,10.0,10.0,12.0,12.0,0.0,0.0,33.0,17.0,4.0,4.0,14.0,17.0,27.0
1298901.jpg,757-200,14,99.0,0.0,0.0,0.0,15.0,0.0,15.0,10.0,10.0,26.0,26.0,1.0,2.0,33.0,28.0,9.0,9.0,28.0,28.0,33.0
2263603.jpg,757-200,14,99.0,2.0,2.0,0.0,12.0,0.0,12.0,13.0,13.0,27.0,27.0,0.0,2.0,33.0,28.0,66.0,8.0,8.0,28.0,27.0
1237861.jpg,757-200,14,27.0,0.0,0.0,2.0,13.0,0.0,13.0,19.0,19.0,18.0,18.0,0.0,0.0,12.0,21.0,17.0,21.0,22.0,17.0,19.0
0740882.jpg,757-200,14,85.0,0.0,0.0,0.0,21.0,0.0,21.0,13.0,13.0,7.0,7.0,0.0,0.0,16.0,26.0,52.0,52.0,14.0,26.0,55.0
0488869.jpg,757-200,14,98.0,0.0,0.0,0.0,25.0,0.0,25.0,15.0,15.0,8.0,8.0,0.0,0.0,16.0,25.0,15.0,15.0,26.0,25.0,55.0
1000413.jpg,757-200,14,99.0,0.0,1.0,0.0,12.0,0.0,12.0,27.0,27.0,23.0,23.0,0.0,0.0,19.0,14.0,14.0,14.0,25.0,25.0,14.0
0174942.jpg,757-200,14,99.0,0.0,0.0,0.0,17.0,0.0,17.0,13.0,13.0,21.0,21.0,0.0,0.0,16.0,14.0,10.0,10.0,14.0,21.0,0.0
0166974.jpg,757-200,14,84.0,0.0,1.0,2.0,19.0,0.0,19.0,23.0,23.0,13.0,13.0,0.0,0.0,12.0,52.0,0.0,0.0,55.0,17.0,33.0
1017810.jpg,757-200,14,52.0,0.0,0.0,0.0,24.0,0.0,24.0,7.0,7.0,19.0,19.0,0.0,0.0,33.0,15.0,19.0,19.0,18.0,15.0,31.0
